,Unnamed: 0,Name,URL,Zone,Difficulty,Rating,Reviews,Elevation_gain_m,Traffic,Activities,Attractions,Suitabilities,Backpacking,Birdwatching,Camping,Fishing,Hiking,Horsebackriding,Mountainbiking,Naturetrips,Paddlesports,Roadbiking,Rockclimbing,Running,Skiing,Snowshoeing,Walking,Beach,Cave,Citywalk,Forest,Historicsite,Hotsprings,Lake,Railstrails,River,Views,Waterfall,Wildlife,Dogfriendly,Kidfriendly,Partiallypaved,Paved,Strollerfriendly,Wheelchairfriendly
258,17,The Nub Peak from Mount Assiniboine Lodge,https://www.alltrails.com/explore/trail/canada/alberta/the-nub-peak-from-mount-assiniboine-lodge?ref=result-card,Mount Assiniboine Provincial Park,hard,5,14,111.86,heavily,"Hiking, Mountain biking","Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
259,18,Mount Smuts,https://www.alltrails.com/explore/trail/canada/alberta/mount-smuts-trail?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,4.5,26,551.99,lightly,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
260,19,Rummel Ridge Trail,https://www.alltrails.com/explore/trail/canada/alberta/rummel-ridge-trail?ref=result-card,Spray Valley Provincial Park,hard,4.5,68,1614.83,NA,Hiking,"Forest, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
261,20,Chester Lake and Mount Galatea,https://www.alltrails.com/explore/trail/canada/alberta/chester-lake-and-mount-galatea?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,56,274.93,NA,"Hiking, Mountain biking","Forest, Wildlife",,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,21,"Headwall Lakes, The Fortress, Chester Lake",https://www.alltrails.com/explore/trail/canada/alberta/headwall-lakes-the-fortress-chester-lake?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,47,520.9,heavily,"Hiking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
263,22,"Assiniboine Lodge, Wonder Pass, Marvel Lake, and Mount Shark Trailhead",https://www.alltrails.com/explore/trail/canada/british-columbia/assiniboine-lodge-wonder-pass-marvel-lake-and-mount-shark-trailhead--2?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,4.5,38,573.94,moderately,"Hiking, Horseback riding, Mountain biking, Nature trips","Forest, River, Views, Waterfall, Wildlife","Kid friendly, Dog friendly",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
264,23,Assiniboine Pass (Wonder Pass) Loop,https://www.alltrails.com/explore/trail/canada/alberta/assiniboine-pass-wonder-pass-loop?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,4.5,29,288.95,NA,"Hiking, Nature trips","Forest, Views, Waterfall",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
265,24,Tryst Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/tryst-lake-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4,48,313.94,moderately,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
266,25,Commonwealth Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/commonwealth-lake-trail?ref=result-card,Peter Lougheed Provincial Park,moderate,4,27,6.71,moderately,"Hiking, Walking","Views, Waterfall",Kid friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
267,26,Buller North Ridge,https://www.alltrails.com/explore/trail/canada/alberta/buller-north-ridge?ref=result-card,Bow Valley Provincial Park,moderate,4.5,34,334.98,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
268,27,Buller Pass Loop via North and South,https://www.alltrails.com/explore/trail/canada/alberta/buller-pass-loop-via-north-and-south?ref=result-card,Spray Valley Provincial Park,hard,4.5,40,187.76,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
269,28,Bryant Creek Shelter via Mount Shark TH,https://www.alltrails.com/explore/trail/canada/alberta/bryant-creek-shelter-to-mt-shark-th?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,easy,4.5,62,470.92,moderately,"Backpacking, Hiking, Mountain biking, Nature trips, Bird watching, Running","Forest, River, Views, Wildlife",,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
270,29,James Walker Creek,https://www.alltrails.com/explore/trail/canada/alberta/james-walker-creek--2?ref=result-card,"Kananaskis Improvement, Alberta",hard,4.5,22,346.86,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
271,30,Chester Lake up to Three Lakes Valley,https://www.alltrails.com/explore/trail/canada/alberta/chester-lake-up-to-three-lakes-valley?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,33,410.87,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
272,31,"Mount Shark, Wonder Pass and Lake Magog Campground Trail",https://www.alltrails.com/explore/trail/canada/alberta/mount-shark-wonder-pass-and-lake-magog-campground-trail?ref=result-card,Banff National Park,hard,4.5,32,78.94,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching, Running","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
273,32,Tryst Lake Ridge Route,https://www.alltrails.com/explore/trail/canada/alberta/tryst-lake-ridge-route?ref=result-card,"Kananaskis Improvement, Alberta",moderate,3.5,7,1065.89,moderately,"Hiking, Mountain biking, Nature trips, Bird watching","Forest, Views",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,33,Mount James Walker via Mount Chesmill Route,https://www.alltrails.com/explore/trail/canada/alberta/mount-james-walker-via-mount-chesmill-route?ref=result-card,Spray Valley Provincial Park,hard,4.5,22,517.86,lightly,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
275,34,Red Ridge,https://www.alltrails.com/explore/trail/canada/alberta/red-ridge--2?ref=result-card,Bow Valley Provincial Park,hard,4.5,24,314.86,moderately,"Hiking, Nature trips, Walking, Bird watching",Views,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
276,35,Mount Chester,https://www.alltrails.com/explore/trail/canada/alberta/mount-chester?ref=result-card,Peter Lougheed Provincial Park,hard,5,16,1124.71,moderately,"Hiking, Nature trips, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
277,36,Commonwealth Ridge Route,https://www.alltrails.com/explore/trail/canada/alberta/commonwealth-ridge-route?ref=result-card,Peter Lougheed Provincial Park,hard,4,26,528.83,lightly,"Hiking, Mountain biking, Nature trips, Bird watching, Running","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
278,37,Burstall Campground via Great Divide Trail,https://www.alltrails.com/explore/trail/canada/alberta/burstall-campground-via-great-divide-trail?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,moderate,4.5,5,167.94,moderately,"Hiking, Horseback riding, Nature trips, Walking, Bird watching","Forest, River, Views, Wildlife",,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
279,38,Trans Canada Trail High Rockies Section,https://www.alltrails.com/explore/trail/canada/alberta/trans-canada-trail-high-rockies-section?ref=result-card,Peter Lougheed Provincial Park,moderate,4.5,8,1515.77,lightly,"Backpacking, Hiking, Nature trips","Cave, Forest, River, Views",,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
280,39,Assiniboine Pass Trail to the Nub,https://www.alltrails.com/explore/trail/canada/alberta/assiniboine-pass-trail-to-the-nub?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,4.5,6,319.74,moderately,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
281,40,Mount Shark,https://www.alltrails.com/explore/trail/canada/alberta/mount-shark?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,4.5,14,819.0,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,41,Og Lake,https://www.alltrails.com/explore/trail/canada/british-columbia/og-lake?ref=result-card,Mount Assiniboine Provincial Park,moderate,5,25,499.87,lightly,Hiking,Views,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
283,42,Burstall Pass Trail to French and Robertson Glacier,https://www.alltrails.com/explore/trail/canada/alberta/burstall-pass-trail-to-french-and-robertson-glacier?ref=result-card,Spray Valley Provincial Park,hard,4.5,12,1430.73,lightly,"Backpacking, Hiking, Horseback riding, Running","Forest, River",,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,43,The Tower Route,https://www.alltrails.com/explore/trail/canada/alberta/the-tower-route?ref=result-card,Spray Valley Provincial Park,hard,4.5,5,149.96,NA,"Hiking, Nature trips","Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
285,44,The Niblet from Mount Assiniboine Lodge,https://www.alltrails.com/explore/trail/canada/british-columbia/the-niblet-from-mount-assiniboine-lodge?ref=result-card,Mount Assiniboine Provincial Park,hard,5,14,266.7,lightly,Hiking,"Forest, River, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
286,45,Kent Ridge Trail,https://www.alltrails.com/explore/trail/canada/alberta/kent-ridge-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,17,217.93,moderately,"Hiking, Mountain biking, Snowshoeing, Walking","Forest, River, Views",,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
287,46,Snow Peak Trail,https://www.alltrails.com/explore/trail/canada/alberta/snow-peak-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,12,1080.82,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288,47,Windy Ridge,https://www.alltrails.com/explore/trail/canada/british-columbia/windy-ridge--2?ref=result-card,Mount Assiniboine Provincial Park,hard,5,17,586.74,moderately,"Hiking, Mountain biking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
289,48,Mount Murray,https://www.alltrails.com/explore/trail/canada/alberta/mt-murray?ref=result-card,Peter Lougheed Provincial Park,hard,5,3,338.94,moderately,"Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
290,49,Sawmill Snowshoe Loop,https://www.alltrails.com/explore/trail/canada/alberta/sawmill-snowshoe-loop?ref=result-card,Spray Valley Provincial Park,easy,4,12,748.89,lightly,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
291,50,"Sunburst Lake, Elizabeth Lake, Nub Peak, and The Niblet",https://www.alltrails.com/explore/trail/canada/british-columbia/sunburst-lake-elizabeth-lake-nub-peak-and-the-niblet?ref=result-card,Mount Assiniboine Provincial Park,hard,4.5,7,690.98,moderately,"Hiking, Nature trips","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
292,51,Graupel to High Rockies Loop,https://www.alltrails.com/explore/trail/canada/alberta/graupel-to-high-rockies-loop?ref=result-card,Spray Valley Provincial Park,easy,4,6,659.89,lightly,"Hiking, Nature trips, Bird watching","Forest, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
293,52,Lake Magog and Sunburst Peak,https://www.alltrails.com/explore/trail/canada/alberta/lake-magog-and-sunburst-peak?ref=result-card,Mount Assiniboine Provincial Park,hard,5,4,439.83,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
294,53,Buller Creek Peak via Buller Creek Pass,https://www.alltrails.com/explore/trail/canada/alberta/buller-creek-peak-via-buller-creek-pass?ref=result-card,Kananaskis Country Public Land Use Zone,hard,4.5,7,743.71,NA,"Hiking, Mountain biking, Running","Forest, Views, Wildlife",,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
295,54,The Fist,https://www.alltrails.com/explore/trail/canada/alberta/the-fist?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,5,3,154.84,lightly,"Hiking, Nature trips, Snowshoeing, Walking","Forest, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
296,55,French Creek to Mount French Trail,https://www.alltrails.com/explore/trail/canada/alberta/french-creek-to-mount-french-trail?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,4,110.95,lightly,"Hiking, Nature trips, Walking","River, Views",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
297,56,Kent Ridge North,https://www.alltrails.com/explore/trail/canada/alberta/kent-ridge-north?ref=result-card,Peter Lougheed Provincial Park,hard,4,14,299.92,NA,Hiking,"Forest, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
298,57,Little Galatea,https://www.alltrails.com/explore/trail/canada/alberta/little-galatea?ref=result-card,Spray Valley Provincial Park,hard,4,13,736.7,moderately,"Hiking, Nature trips, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
299,58,McBride Br14 to Magog Lake Campground via Assinibione Pass Trail,https://www.alltrails.com/explore/trail/canada/alberta/mcbride-br14-to-magog-lake-campground-via-assinibione-pass-trail?ref=result-card,Banff National Park,moderate,5,8,32.92,lightly,"Hiking, Nature trips","Forest, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,59,Leman Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/lake-leman-trail?ref=result-card,Peter Lougheed Provincial Park,easy,4.5,2,149.96,NA,"Hiking, Mountain biking, Walking, Running","Forest, Views",,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,60,Pig's Back,https://www.alltrails.com/explore/trail/canada/alberta/pigs-back?ref=result-card,Peter Lougheed Provincial Park,hard,4,9,478.84,lightly,"Hiking, Nature trips, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
302,61,"The Nublet, Elizabeth Lake, Cerulean Lake, Sunburst Lake Loop",https://www.alltrails.com/explore/trail/canada/british-columbia/the-nublet-elizabeth-lake-cerulean-lake-sunburst-lake-loop?ref=result-card,Mount Assiniboine Provincial Park,hard,4.5,2,474.88,NA,"Hiking, Nature trips, Bird watching",Views,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,62,Great Divide Trail: Assiniboine Pass Alternate Route,https://www.alltrails.com/explore/trail/canada/alberta/great-divide-trail-assiniboine-pass-alternate-route?ref=result-card,Banff National Park,hard,4.5,14,608.99,moderately,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
304,63,Spray Lakes Paddle,https://www.alltrails.com/explore/trail/canada/alberta/spray-lakes-paddle?ref=result-card,Banff National Park,easy,4.5,2,392.89,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
305,64,Butler Ridge Line to Spray Lakes Reservoir,https://www.alltrails.com/explore/trail/canada/alberta/butler-ridge-line-to-spray-lakes-reservoir?ref=result-card,Bow Valley Provincial Park,easy,4,1,536.75,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306,65,Buller Pass to Red Mountain Peak,https://www.alltrails.com/explore/trail/canada/alberta/buller-pass-to-red-mountain-peak?ref=result-card,Spray Valley Provincial Park,hard,4.5,5,185.93,NA,Hiking,"Forest, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
307,66,Assiniboine Lodge to The Towers,https://www.alltrails.com/explore/trail/canada/british-columbia/assiniboine-lodge-to-the-towers?ref=result-card,Mount Assiniboine Provincial Park,hard,4.5,5,314.86,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,67,Penny's Peak & Aurora Lake via Marvel Pass,https://www.alltrails.com/explore/trail/canada/british-columbia/pennys-peak-aurora-lake-via-marvel-pass?ref=result-card,Banff National Park,hard,4.5,3,531.88,lightly,"Backpacking, Camping, Hiking","Forest, River, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
309,68,Mount Bullhorn,https://www.alltrails.com/explore/trail/canada/alberta/mount-bullhorn?ref=result-card,Spray Valley Provincial Park,moderate,2.5,3,743.71,moderately,"Hiking, Nature trips, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310,69,Mount Birdwood Traverse,https://www.alltrails.com/explore/trail/canada/alberta/mount-birdwood-traverse?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,5,1640.74,moderately,"Backpacking, Hiking, Nature trips, Bird watching","Forest, River, Views, Wildlife",,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
311,70,"South Buller Pass, Guinn’s Pass, Galatea",https://www.alltrails.com/explore/trail/canada/alberta/south-buller-pass-guinn-s-pass-galatea?ref=result-card,Spray Valley Provincial Park,hard,4.5,2,1843.74,lightly,Hiking,"Forest, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
312,71,Buller Mountain,https://www.alltrails.com/explore/trail/canada/alberta/buller-mountain?ref=result-card,Spray Valley Provincial Park,hard,4,4,631.85,lightly,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
313,72,Sunburst Lake Loop from Mount Assiniboine Lodge,https://www.alltrails.com/explore/trail/canada/british-columbia/sunburst-lake-loop?ref=result-card,Mount Assiniboine Provincial Park,moderate,4.5,2,26.82,moderately,"Fishing, Hiking, Walking",River,"Wheelchair friendly, Kid friendly, Stroller friendly, Dog friendly, Paved",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
314,73,Robertson Glacier,https://www.alltrails.com/explore/trail/canada/alberta/robertson-glacier?ref=result-card,"Kananaskis Improvement, Alberta",hard,3.5,3,123.75,lightly,"Hiking, Nature trips, Running","River, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
315,74,Nub Peak Loop,https://www.alltrails.com/explore/trail/canada/alberta/nub-peak-loop?ref=result-card,Mount Assiniboine Provincial Park,hard,5,12,61.87,NA,"Hiking, Walking",Historic site,Kid friendly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
316,75,Mount Burstall,https://www.alltrails.com/explore/trail/canada/alberta/mount-burstall?ref=result-card,"Kananaskis Improvement, Alberta",hard,5,2,184.71,NA,"Hiking, Walking",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,76,Owl Lake,https://www.alltrails.com/explore/trail/canada/alberta/owl-lake?ref=result-card,Banff National Park,hard,3,1,31.7,lightly,"Nature trips, Walking, Running",,Kid friendly,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
318,77,Gusty Peak,https://www.alltrails.com/explore/trail/canada/alberta/gusty-peak?ref=result-card,Peter Lougheed Provincial Park,hard,4.5,3,293.83,NA,Paddle sports,"River, Views",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
319,78,Allenby Pass,https://www.alltrails.com/explore/trail/canada/alberta/allenby-pass--3?ref=result-card,Mount Shark Trailhead Provincial Recreation Area,hard,4,2,389.84,heavily,"Hiking, Nature trips, Snowshoeing, Bird watching","Cave, Forest, River, Views, Waterfall, Wildlife, Historic site",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
320,79,Spray Lakes Fishing Shack Trail,https://www.alltrails.com/explore/trail/canada/alberta/spray-lakes-fishing-shack-trail?ref=result-card,Spray Valley Provincial Park,easy,4,6,822.96,heavily,"Hiking, Mountain biking, Nature trips, Snowshoeing","Forest, Lake, River, Views, Wildlife",,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
321,80,Og Lake and Porcupine,https://www.alltrails.com/explore/trail/canada/alberta/og-lake-and-porcupine?ref=result-card,Mount Assiniboine Provincial Park,hard,0,0,921.72,heavily,"Hiking, Rock climbing","Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
322,81,Prairie Lookout,https://www.alltrails.com/explore/trail/canada/alberta/prairie-lookout?ref=result-card,Spray Valley Provincial Park,hard,4,2,939.7,heavily,Hiking,"Cave, Lake, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
323,82,Chester Lake to Rummel Lake Trail,https://www.alltrails.com/explore/trail/canada/alberta/chester-lake-to-rummel-lake-trail?ref=result-card,Spray Valley Provincial Park,moderate,3,1,698.91,heavily,"Hiking, Mountain biking, Nature trips, Bird watching","Forest, Lake, Views, Waterfall, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
324,83,French Haig Robertson Ski Tour,https://www.alltrails.com/explore/trail/canada/alberta/ski-tour-french-haig-robertson?ref=result-card,Peter Lougheed Provincial Park,hard,4,1,301.75,heavily,"Hiking, Rock climbing","Forest, River, Views, Waterfall, Wildlife","Kid friendly, Dog friendly",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
325,0,Troll Falls,https://www.alltrails.com/explore/trail/canada/alberta/troll-falls?ref=result-card,"Municipal District of Bighorn No. 8, Alberta",easy,4.5,1840,232.87,heavily,"Hiking, Walking, Running","Forest, Lake, Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
